date,rnet_max,rnet_min,rnet_mea,rterm_max,rterm_min,rterm_mea,pblhera5_max,pblhera5_min,pblhera5_mea,globalradiation_max,globalradiation_min,globalradiation_mea,precipitation_sum,temperature_max,temperature_min,temperature_mea,humidity_min,humidity_mea,wind_mea,heatindex_max,heatindex_min,heatindex_mea,heatwave_has,heatwaveduration_sum,heatwaveintensity_ind,coldwave_has,coldwaveduration_sum,coldwaveintensity,spi_ind,elnino_ind,pm10_max,pm10_min,pm10_mea,pm25_max,pm25_min,pm25_mea,no_max,no_min,no_mea,no2_max,no2_min,no2_mea,nox_max,nox_min,nox_mea,o3_max,o3_min,o3_mea,so2_max,so2_min,so2_mea,Data,organiccarbonbiofuelemissions_max,organiccarbonbiofuelemissions_min,organiccarbonbiofuelemissions_mea,organiccarbonbiogenicemissions_max,organiccarbonbiogenicemissions_min,organiccarbonbiogenicemissions_mea,organiccarbonanthropogenicemissions_max,organiccarbonanthropogenicemissions_min,organiccarbonanthropogenicemissions_mea,organiccarbonbiomassburningemissions_max,organiccarbonbiomassburningemissions_min,organiccarbonbiomassburningemissions_mea,blackcarbonbiomassburning_max,blackcarbonbiomassburning_min,blackcarbonbiomassburning_mea,blackcarbonbiofuel_max,blackcarbonbiofuel_min,blackcarbonbiofuel_mea,so2antropogenico_max,so2antropogenico_min,so2antropogenico_mea,so4antropogenico_max,so4antropogenico_min,so4antropogenico_mea,so2biomassburning_max,so2biomassburning_min,so2biomassburning_mea,blackcarbonantrogonenico_max,blackcarbonantrogonenico_min,blackcarbonantrogonenico_mea,comerra2_max,comerra2_min,comerra2_mea,aodterramodis_max,aodterramodis_mea,aodterramodis_min,no2omi_max,no2omi_mea,no2omi_min,o3omi_max,o3omi_mea,o3omi_min,cases_sum,deaths_sum,week_number_ind,age_0_sum,age_1_10_sum,age_11_20_sum,age_21_30_sum,age_31_40_sum,age_41_50_sum,age_51_60_sum,age_61_70_sum,age_m70_sum,man_sum,woman_sum,unknownsex_sum,codibge
2013-06-30,1865600.0,3.599998771308677e-12,326040.8888888889,-17232.0,-338512.0,-113513.40228174604,1580.7602062225342,16.85970973968506,365.6781406326899,7.8,0.0,1.914285714285714,102.3,26.7,14.1,17.942857142857143,53.0,89.12857142857142,2.0285714285714285,21.397112988613067,15.751660102204497,18.041622710397437,,0,0.0,,0,0.0,-0.100279473036285,-0.4,77.4,5.0,27.87011904761905,72.0,2.0,28.848101265822784,247.0,2.5,76.61490683229813,81.0,15.33,47.89447204968944,200.33,12.67,74.04465838509317,73.0,1.25,13.037329192546585,10.5,1.0,3.959627329192547,2013-06-30,0.0,0.0,0.0,4.0945025e-12,4.062528e-12,4.078515257142857e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,6.6324723e-13,6.764269500000001e-22,5.111412103127059e-14,6.689094e-14,6.821655000000001e-23,5.1544309179674686e-15,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,4.8766546e-14,4.9734233999999997e-23,3.758474800725176e-15,1.9099389e-11,1.9099389e-11,1.9099389e-11,1488.2008,175.20071,628.6476186904762,,,,0.4453625568834208,0.1557118888807309,0.0454816155550225,333.0,259.5769984944662,227.0,54,0,26,0,35,6,1,1,1,0,2,4,26,28,0,3550308
2013-07-07,2128000.0,3.599998771308677e-12,604251.4285714285,-11548.0,-478568.0,-230570.52281746035,1009.0707273483276,16.98367404937744,353.9257344139947,8.9,0.0,5.614285714285714,36.8,26.7,12.9,17.271428571428572,39.0,77.12857142857142,2.3000000000000003,24.794834841251085,14.556611455307316,21.65088019060936,,0,0.0,,0,0.0,0.0344351323742348,-0.4,117.2,6.0,32.62898809523809,91.0,2.0,31.496350364963504,384.5,1.0,70.27639751552795,99.67,13.0,49.58701863354037,313.0,7.5,73.0227950310559,89.0,2.0,25.57409937888199,41.0,1.5,5.055900621118012,2013-07-07,0.0,0.0,0.0,4.057199e-12,4.0252246e-12,4.041211857142857e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.471534e-11,0.0,5.210350057813984e-13,1.4841461e-12,0.0,5.2545218146059885e-14,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,1.0822454e-12,0.0,3.831201360088953e-14,1.9099389e-11,1.9099389e-11,1.9099389e-11,1177.2661,151.61356,545.4644369642857,0.1000000047497451,0.0528694469556082,0.0,0.5953923339632792,0.2982224059264032,0.0288819437841321,254.3999938964844,245.16285683768132,231.5,54,1,27,0,42,2,0,1,1,2,2,0,32,22,0,3550308
2013-07-14,2146624.0,3.599998771308677e-12,521677.7142857143,1324.0,-465474.0,-175807.0158730159,2156.883852958679,14.047260284423828,450.0583893003918,8.7,0.1,5.342857142857143,0.0,26.3,11.3,17.47142857142857,38.0,75.02857142857144,2.4,24.96831358628281,18.63081888006906,22.64073400650508,,0,0.0,,0,0.0,-0.0524959855584483,-0.4,129.6,3.0,38.1875,108.0,2.0,48.293103448275865,300.0,0.0,34.06832298136646,99.0,10.0,40.05366459627329,226.5,5.5,46.66975155279503,81.0,3.5,29.642857142857142,27.0,2.0,5.62111801242236,2013-07-14,0.0,0.0,0.0,4.0198955e-12,3.987921e-12,4.003908271428572e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,9.140422e-11,1.2424957e-16,6.408399238962798e-12,9.219292e-12,1.2525923e-17,6.462681741040358e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,6.7217343e-12,9.134403e-18,4.712155409731964e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1529.3,158.61739,582.7477660119048,0.1320000062696635,0.0761527813948405,0.0190000009024515,0.7446405030140392,0.3534121909180874,0.0414619670741558,295.3999938964844,259.31721890767415,249.0,44,0,28,0,27,1,1,0,0,0,3,3,26,18,0,3550308
2013-07-21,2226688.0,3.599998771308677e-12,647860.3174603175,-10638.0,-507509.0,-217524.11359126985,1944.9528045654297,16.117390632629395,602.726101595258,8.8,3.4,6.571428571428571,13.5,26.9,11.4,18.885714285714283,34.0,70.35714285714286,2.2857142857142856,25.79752050984144,20.309700916394256,23.13677714363609,,0,0.0,,0,0.0,-0.0242689054171633,-0.4,123.6,6.8,46.07869047619048,124.0,0.0,35.15950920245399,264.0,0.0,26.32075471698113,124.0,6.5,42.54347826086956,238.5,3.5,45.41925465838509,98.75,3.25,30.83894409937888,14.5,1.0,4.521739130434782,2013-07-21,0.0,0.0,0.0,3.982592e-12,3.9204195e-12,3.954170314285714e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,2.9686476e-11,2.928701e-17,1.7493317173333215e-12,2.9940495e-12,2.9527568999999996e-18,1.7640703961877738e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.1831426e-12,2.1531578e-18,1.2863204765064644e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1213.2745,164.46199,499.60453875,0.3150000149616971,0.1101333385643859,0.0160000007599592,0.5272443703050329,0.2725787798761838,0.1078234430535096,364.2999877929688,271.80733256022137,242.1000061035156,50,0,29,0,28,5,1,4,1,2,0,3,21,29,0,3550308
2013-07-28,2317760.0,3.599998771308677e-12,368750.2222222223,-6487.0,-514303.4375,-118508.27132936507,887.9220628738403,34.757880210876465,433.1091035963997,7.9,0.0,2.2,40.6,22.9,5.2,11.9,42.0,85.60000000000001,2.3,38.93240616523776,19.300515446402784,26.90497767503275,,0,0.0,,0,0.0,-0.0483559140380521,-0.4,54.33,5.0,19.785416666666663,72.0,0.0,17.701219512195124,112.0,0.0,17.10248447204969,68.67,4.5,28.841677018633543,92.5,2.5,26.150186335403728,102.5,5.5,31.00664596273292,9.0,1.0,3.027950310559006,2013-07-28,0.0,0.0,0.0,3.9097614e-12,3.84226e-12,3.875756871428571e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,3.4139358e-15,0.0,2.527397081989286e-16,3.442342e-16,0.0,2.5486121426083335e-17,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.509928e-16,0.0,1.858381901087262e-17,1.9099389e-11,1.9099389e-11,1.9099389e-11,1081.2787,125.62463,404.95423908333333,0.1100000052247196,0.0650000030873343,0.020000000949949,0.5049129521123762,0.226504660486049,0.0202471355267982,337.3999938964844,260.2399994259789,235.1000061035156,56,1,30,0,35,6,1,4,2,0,1,1,30,26,0,3550308
2013-08-04,2399168.0,3.599998771308677e-12,859894.8571428572,-37295.0,-530944.0,-327453.4300595238,1744.830898284912,11.699831008911133,343.49922759192333,9.3,7.9,8.742857142857144,0.0,29.9,8.3,18.6,29.0,53.02857142857143,1.7285714285714284,29.72198463303237,24.929766421784446,26.25651186530947,,0,0.0,,0,0.0,-0.0480992032508994,-0.3,175.33,22.0,69.46065476190476,126.0,2.0,52.583333333333336,406.5,1.5,149.03726708074535,178.0,26.33,79.51950310559006,392.33,20.67,142.72670807453417,148.75,0.67,38.68546583850932,27.0,2.5,7.357142857142857,2013-08-04,0.0,0.0,0.0,3.8298253e-12,3.762324e-12,3.796328328571428e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.969056e-10,0.0,9.631513148065476e-12,1.985967e-11,0.0,9.712573046190477e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,1.4477308e-11,0.0,7.081638399107143e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1316.2885,196.03154,550.4598528571429,0.1540000073146075,0.0663589978608777,0.0020000000949949,0.6889236557858656,0.282318207346681,0.0555679678431955,339.3999938964844,275.48399861653644,255.3999938964844,69,0,31,0,57,1,2,0,0,1,1,0,35,34,0,3550308
2013-08-11,2437248.0,3.599998771308677e-12,810320.253968254,-10601.0,-506221.0,-294579.1448412698,2202.765196800232,17.0463228225708,513.691740656656,9.4,3.7,7.357142857142857,0.0,28.5,10.3,19.042857142857144,34.0,63.2,2.557142857142857,30.019601650395533,21.52859697577788,24.62742579081254,,0,0.0,,0,0.0,-0.0741917189060073,-0.3,115.83,12.83,51.34035714285714,90.0,0.0,36.69230769230769,306.0,0.0,46.4472049689441,136.0,5.5,46.4711801242236,228.5,3.0,51.88726708074535,109.0,0.5,34.97409937888199,13.0,1.0,4.795031055900621,2013-08-11,0.0,0.0,0.0,3.7516656e-12,3.6823877e-12,3.716899771428572e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.3267254e-10,2.2703193e-16,1.1360425309055713e-11,1.337952e-11,2.2890218e-17,1.145604393189024e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,9.755752e-12,1.6689937e-17,8.353348885129524e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1025.8495,172.69815,495.6907458333333,0.3370000160066411,0.1369613160291226,0.0150000007124617,0.6808844187695274,0.4206266905861362,0.0104957581082388,286.29998779296875,265.09142819359187,247.3000030517578,119,0,32,0,92,11,0,3,1,1,1,0,67,52,0,3550308
2013-08-18,2474432.0,3.599998771308677e-12,569906.7936507936,-11067.0,-495808.0,-174258.1443452381,2431.3318376541138,14.736902236938477,614.674382928818,9.5,0.0,3.457142857142857,4.7,27.6,7.6,14.77142857142857,35.0,76.41428571428571,3.185714285714286,28.28244471870065,21.711626554602628,24.971197084490143,,0,0.0,,0,0.0,-0.0654966609979913,-0.3,140.67,4.17,32.02166666666667,106.0,0.0,29.26490066225165,235.0,0.0,19.23270440251572,104.5,2.5,32.975155279503106,266.0,2.0,30.67701863354037,87.67,0.25,33.37571428571428,31.0,1.5,5.29375,2013-08-18,0.0,0.0,0.0,3.698375e-12,3.6370906e-12,3.6617058571428574e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,3.1619152e-11,1.4002471000000002e-16,2.232989058739226e-12,3.1876723e-12,1.4114957e-17,2.2517143842373215e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.324363e-12,1.0293144e-17,1.6419125244133333e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,864.9226,123.2041,381.5167522619048,0.1430000067921355,0.0972500046191271,0.0440000020898878,0.439146978686586,0.1452866921644124,0.0124683650001524,349.70001220703125,291.015334370931,261.29998779296875,97,1,33,0,73,8,1,1,0,2,0,1,53,44,0,3550308
2013-08-25,2604352.0,3.599998771308677e-12,861585.7777777778,-25912.75,-519336.6875,-271637.5838293651,2437.9278259277344,25.759081840515137,667.5432509089273,9.3,5.4,8.142857142857142,0.0,30.5,11.9,19.428571428571427,29.0,63.58571428571429,2.3285714285714287,25.32385233039116,22.669253141555583,24.23480933637912,,0,0.0,,0,0.0,-0.0604627331617461,-0.3,127.0,7.6,44.90660714285715,115.0,0.0,34.470238095238095,301.5,0.0,48.72360248447205,148.33,12.0,46.68105590062112,280.67,6.5,59.30223602484472,121.5,0.25,36.26863354037267,19.0,2.0,6.307453416149069,2013-08-25,0.0,0.0,0.0,3.883116e-12,3.7250203e-12,3.804195028571428e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.3056933e-10,4.5276558e-20,9.626157291915411e-12,1.2917667e-11,4.566037e-21,9.632277669632629e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,9.716672e-12,3.3285748000000002e-21,7.11268258327073e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,875.2986,134.05118,456.59794285714287,0.399000018951483,0.1002265920620947,0.0210000009974464,0.6595206791133564,0.3545619636506701,0.0214381443805127,293.8999938964844,262.9541695912679,243.0,81,0,34,0,57,5,1,0,1,3,1,5,42,39,0,3550308
2013-09-01,2779456.0,3.599998771308677e-12,846612.3174603175,-17697.0,-614276.875,-281417.99553571426,1725.8892278671265,14.401396751403809,589.7165382551768,10.4,3.2,7.733333333333334,3.0,30.3,9.9,17.228571428571428,26.0,59.957142857142856,2.3857142857142857,31.68590317768104,23.993630619351208,26.53276554124717,,0,0.0,,0,0.0,-0.0582367034221359,-0.3,116.67,7.67,42.85279761904762,100.0,1.0,35.51724137931034,260.5,0.0,49.953416149068325,110.0,6.67,49.126956521739125,201.67,4.33,55.66254658385093,161.0,0.75,38.67546583850932,18.0,1.5,6.049689440993789,2013-09-01,0.0,0.0,0.0,4.0696335e-12,3.9097614e-12,3.989697457142857e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,3.110472e-10,2.4080882e-20,1.0894053435920547e-11,3.124967e-11,2.4286023e-21,1.0941890504288138e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.2929214e-11,1.7709937e-21,8.030407038971643e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1323.3701,156.95094,476.1133280952381,0.308000014629215,0.1176666722555334,0.0050000002374872,0.8036326867208324,0.3192534224881955,0.0388938538820913,324.6000061035156,270.7226983448816,247.1999969482422,61,1,35,0,43,4,1,0,1,2,2,2,30,31,0,3550308
2013-09-08,2844608.0,3.599998771308677e-12,749523.3015873015,-28433.0,-562453.0,-234733.55406746035,2289.960886001587,20.352436065673828,613.9427393504551,9.7,0.0,5.1571428571428575,3.0,30.5,13.1,18.442857142857143,25.0,68.02857142857142,2.985714285714286,25.15764177777772,21.629800671187784,23.24778340725778,,0,0.0,,0,0.0,-0.0502222501498099,-0.3,133.6,6.4,34.642023809523806,120.0,0.0,28.25925925925926,332.5,0.5,46.97515527950311,151.33,10.5,48.435776397515525,287.33,6.0,53.25254658385093,135.5,0.0,41.17341614906832,23.5,2.0,5.822981366459628,2013-09-08,0.0,0.0,0.0,4.2543746e-12,4.096279e-12,4.175707428571429e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,3.1207037e-10,4.204671599999999e-18,2.2438182532831545e-11,3.1477043e-11,4.2394000000000003e-19,2.2625969560040427e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.295053e-11,3.0906114999999997e-19,1.649808446304899e-12,1.9099389e-11,1.9099389e-11,1.9099389e-11,1424.6221,137.6004,479.57048041666667,0.3370000160066411,0.1678666746399054,0.0270000012824311,0.4779664178534364,0.1772160390195814,0.0320455595297603,278.79998779296875,260.85972086588544,210.8000030517578,78,1,36,0,52,8,1,0,0,3,2,1,45,33,0,3550308
2013-09-15,2937664.0,3.599998771308677e-12,1093517.7142857143,-83234.0,-656915.0,-369266.9156746032,3184.879592895508,21.44615650177002,779.211066571493,10.4,7.9,9.414285714285716,0.0,31.5,14.7,22.085714285714285,27.0,50.42857142857143,2.142857142857143,25.626953904338585,23.34160927777772,24.690437953100997,,0,0.0,,0,0.0,-0.0595664793681571,-0.3,138.33,30.5,55.75720238095238,137.0,1.0,40.05389221556887,256.5,5.0,66.73913043478261,104.0,20.33,62.91906832298136,190.33,17.67,72.86931677018633,175.0,0.25,47.83540372670807,31.0,2.0,9.139751552795031,2013-09-15,0.0,0.0,0.0,4.440892e-12,4.28102e-12,4.360956014285715e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,6.616574e-10,1.2962721e-15,3.880924816925893e-11,6.5938366e-11,1.2961637e-16,3.880293268276548e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,4.902745e-11,9.578926000000001e-17,2.869324687511131e-12,1.9099389e-11,1.9099389e-11,1.9099389e-11,872.3724,152.8835,488.50188833333334,0.339000016101636,0.100791161249908,0.0030000001424923,1.108195738620558,0.5070805479711384,0.1754131552259968,285.0,274.87857339041574,263.1000061035156,70,0,37,0,50,6,1,0,1,1,0,1,30,40,0,3550308
2013-09-22,2892096.0,3.599998771308677e-12,736997.5873015873,-12227.0,-525650.0,-178367.81994047618,1904.4725646972656,19.26288795471192,561.0694068878416,9.2,0.0,2.8428571428571425,27.700000000000003,32.4,13.2,19.885714285714283,32.0,77.88571428571429,2.457142857142857,25.173939339324484,17.906920318684488,21.243635793608185,,0,0.0,,0,0.0,0.0479828859292813,-0.3,87.83,5.33,33.03321428571429,78.0,0.0,26.86144578313253,187.5,0.0,48.60248447204969,89.67,8.33,46.449316770186336,141.33,5.0,52.10273291925466,130.75,0.0,30.490683229813666,9.0,1.0,4.254658385093168,2013-09-22,0.0,0.0,0.0,4.565237e-12,4.4586557e-12,4.5119464e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,2.954721e-10,2.5136143e-15,2.0653170942719642e-11,2.978595e-11,2.530528e-16,2.081594826851488e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.1735502e-11,1.8496489e-16,1.5192247871331547e-12,1.9099389e-11,1.9099389e-11,1.9099389e-11,1297.1716,160.05136,494.3787189880953,0.0640000030398368,0.040000001899898,0.020000000949949,0.4309960034531829,0.1497934480199198,0.0306684564402727,349.6000061035156,281.3500002906436,258.6000061035156,59,0,38,0,38,4,0,3,1,1,0,1,28,31,0,3550308
2013-09-29,3144768.0,3.599998771308677e-12,820307.3015873015,-19210.875,-549733.4375,-196920.85515873012,1363.8100214004517,42.50095272064209,557.5050227679903,10.3,0.0,4.7,50.6,27.7,9.1,15.985714285714286,46.0,77.31428571428572,3.0285714285714285,29.793976517075546,17.931859953555627,23.94291154396609,,0,0.0,,0,0.0,0.234561861748791,-0.3,68.83,4.83,23.107142857142858,91.0,0.0,16.451219512195124,180.5,1.0,28.996894409937887,93.0,8.67,35.31062111801242,189.0,5.0,38.65770186335404,159.25,1.0,36.28,13.5,1.0,3.4037267080745344,2013-09-29,0.0,0.0,0.0,4.6878057e-12,4.5830006e-12,4.635530014285714e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.1277734e-10,4.374131e-21,5.565401541958483e-12,1.13224985e-11,4.410940600000001e-22,5.590000721702208e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,8.31335e-12,3.2156646000000004e-22,4.1024746110684124e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1513.3525,117.13145,389.96336482142857,0.20400000968948,0.1023333381939058,0.0030000001424923,0.5016004494885954,0.1997134343321738,0.0025308919408497,343.1000061035156,277.426666853163,261.79998779296875,73,2,39,0,46,8,0,1,2,4,1,2,40,33,0,3550308
2013-10-06,2744256.0,3.599998771308677e-12,586220.6984126985,-9036.0,-443689.0,-129288.90525793652,1501.034966468811,44.74184608459473,466.0770659825159,9.7,0.0,2.657142857142857,53.6,25.7,11.4,18.342857142857145,52.0,81.67142857142858,2.657142857142857,26.479515177370796,17.532594685674763,20.91272506624964,,0,0.0,,0,0.0,0.372654007869993,-0.2,93.5,9.5,29.72934523809524,95.0,0.0,24.914634146341463,321.0,0.5,57.630434782608695,108.33,7.67,46.9916149068323,269.33,6.0,59.84975155279503,96.75,0.25,30.17645962732919,15.5,1.0,3.7360248447204967,2013-10-06,0.0,0.0,0.0,4.8121507e-12,4.7055693e-12,4.758859985714286e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,6.316725e-12,4.452005e-18,4.3646939194439883e-13,6.3438144e-13,4.465980999999999e-19,4.382708228844321e-14,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,4.658496e-13,3.2843702999999996e-19,3.2183277253780414e-14,1.9099389e-11,1.9099389e-11,1.9099389e-11,1433.8376,143.4877,590.7751808928572,,,,0.2601608181301064,0.1484698474811332,0.014440971892066,353.0,289.8350508626302,261.79998779296875,77,1,40,0,60,2,0,0,1,2,0,2,39,38,0,3550308
2013-10-13,3051200.0,3.599998771308677e-12,899854.7301587302,-52533.875,-467231.6875,-231110.25,1990.2453155517576,41.80435562133789,732.8536977767944,10.7,0.9,4.971428571428571,0.0,28.7,11.7,18.4,39.0,65.17142857142856,3.314285714285714,25.630139703537807,23.801323554602288,24.784034393537446,,0,0.0,,0,0.0,0.297270153736296,-0.2,88.17,7.17,29.773035714285715,74.0,0.0,18.06024096385542,89.5,0.0,25.52173913043478,97.67,8.33,37.888260869565215,101.0,4.67,34.63975155279503,99.33,0.67,42.07397515527951,18.5,1.0,5.645962732919255,2013-10-13,0.0,0.0,0.0,4.9364957e-12,4.8299142e-12,4.8832049714285714e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,1.8349056e-10,1.3986632e-19,1.1538239035707886e-11,1.8502533e-11,1.4088539999999998e-20,1.1635709931802279e-12,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,1.34932066e-11,1.0290126999999999e-20,8.484318909987599e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,985.573,137.14175,371.2036492857143,0.3120000148192048,0.15300000726711,0.0480000022798776,0.3287182088390794,0.1372477903926982,0.0339809465754294,276.6000061035156,269.05555725097656,260.1000061035156,76,1,41,0,44,6,6,2,3,0,0,3,41,35,0,3550308
2013-10-20,2987520.0,3.599998771308677e-12,777022.9841269841,-11066.25,-457371.0,-163995.2966269841,2130.051971435547,20.99861240386963,527.3271999661885,9.4,0.0,4.785714285714286,71.0,30.8,14.7,20.642857142857142,28.0,75.27142857142857,2.585714285714286,26.08735702902455,15.972575694944492,21.37953209240561,,0,0.0,,0,0.0,0.482567744460547,-0.2,84.33,7.67,31.45790419161677,86.0,0.0,26.017964071856287,158.5,0.5,37.971875,97.0,17.67,47.2040625,134.33,10.67,47.418625,160.33,1.0,45.6783125,10.0,1.5,4.3625,2013-10-20,0.0,0.0,0.0,5.3290705e-12,4.9542592e-12,5.114131342857143e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,9.5013775e-11,5.1804535e-18,3.664469913581657e-12,9.581669e-12,5.2240757e-19,3.6954198844864454e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,6.9864114e-12,3.8095307e-19,2.6946607836286973e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1364.9158,173.82,562.7858079761905,0.3580000170040875,0.1831111198084221,0.113000005367212,0.3086943886431612,0.1174095072234511,0.0043918419478624,342.20001220703125,281.2860016886393,220.5,87,0,42,0,59,8,3,0,3,2,1,1,53,34,0,3550308
2013-10-27,3266688.0,3.599998771308677e-12,905907.8095238096,-14249.4375,-451222.0,-185646.96478174604,2007.8822479248047,17.3107852935791,631.0983224596296,10.9,0.3,5.528571428571429,1.8,32.7,17.3,23.385714285714283,40.0,68.71428571428571,2.9,26.71186646949195,20.47253692469028,24.174229218172027,,0,0.0,,0,0.0,0.455932869668191,-0.2,82.17,8.17,33.147797619047616,79.0,0.0,23.37125748502994,238.0,0.0,42.642857142857146,103.67,8.0,44.5951552795031,169.33,5.33,49.80211180124224,141.67,0.33,49.38198757763975,23.0,1.0,4.031055900621118,2013-10-27,0.0,0.0,0.0,5.8726357e-12,5.4072302e-12,5.6404405142857146e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,2.885514e-11,1.9905952e-15,1.4511806396488095e-12,2.9096725e-12,2.0068582000000003e-16,1.4633242029857142e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,2.1218582e-12,1.4636729000000002e-16,1.0670233322083335e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,1103.3169,162.4791,468.14168273809526,,,,0.1588506920615894,0.0901868486209745,0.0115378900747,304.29998779296875,269.9555566575792,259.29998779296875,69,0,43,0,50,4,1,3,0,1,1,0,41,28,0,3550308
2013-11-03,3275264.0,3.599998771308677e-12,1024045.7142857144,-28207.6875,-484134.0,-236191.3313492064,2019.8801879882808,53.95548725128174,742.4512760525658,9.8,0.0,5.014285714285714,0.2,32.5,13.3,19.1,38.0,72.28571428571429,3.2,25.75335240998538,20.251631205928724,23.147538315706026,,0,0.0,,0,0.0,0.390094406636612,-0.2,59.0,5.5,31.05982142857143,79.0,0.0,17.05389221556886,88.0,0.0,17.090625,49.0,5.0,23.51571428571429,72.0,3.0,20.917329192546585,144.0,5.75,47.27795031055901,17.0,1.5,5.919254658385094,2013-11-03,0.0,0.0,0.0,6.416201e-12,5.9507954e-12,6.184005714285715e-12,4.790479e-11,4.790479e-11,4.7904789999999997e-11,2.1537971e-10,5.3574834e-19,6.709083956387591e-12,2.1721291e-11,5.4024819999999995e-20,6.765578659756615e-13,0.0,0.0,0.0,4.7998583e-10,4.7998583e-10,4.7998583e-10,2.2346569e-11,2.2346569e-11,2.2346569e-11,1.5837998e-11,3.9387032e-20,4.933007156542847e-13,1.9099389e-11,1.9099389e-11,1.9099389e-11,680.07135,137.48817,314.9184544642857,,,,0.4634137539522142,0.1416979431249577,0.0232618756340354,314.1000061035156,279.30166812472874,268.29998779296875,70,0,44,0,49,5,3,0,1,1,2,2,35,35,0,3550308
